Age,PlayTimeHours,InGamePurchases,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,Churn,Gender_Male,Location_Europe,Location_Other,Location_USA,GameGenre_RPG,GameGenre_Simulation,GameGenre_Sports,GameGenre_Strategy,GameDifficulty_Hard,GameDifficulty_Medium
49,15.168314743080462,1,13,54,99,31,0,True,False,False,False,False,True,False,False,False,True
28,16.631235428058737,0,10,50,20,25,0,False,False,False,True,False,False,False,False,False,False
35,17.934677000956363,1,4,100,51,46,0,False,False,False,True,False,False,False,True,False,False
38,19.544892782619648,0,15,159,37,19,0,True,True,False,False,False,False,False,True,False,False
31,2.281038504007788,0,5,65,85,46,0,False,False,False,False,False,False,False,True,False,True
32,20.512366170719147,0,11,38,46,46,0,True,False,True,False,False,True,False,False,False,False
48,6.465600685127461,0,14,159,21,33,0,True,True,False,False,False,True,False,False,False,False
26,7.818302869680287,0,8,149,62,48,0,False,False,False,True,True,False,False,False,True,False
30,5.87022358880958,0,15,53,17,1,0,False,False,False,True,False,False,True,False,False,False
18,11.53635051426357,1,13,109,16,20,0,False,False,False,True,False,False,True,False,False,True
39,6.276416968448845,1,4,144,48,30,0,True,False,False,True,False,False,False,True,False,False
48,15.763284703334929,0,4,117,61,15,0,True,False,False,True,False,False,True,False,False,True
42,8.240565098959811,0,18,96,89,44,0,False,False,False,True,False,False,True,False,False,False
25,16.979592215581203,0,6,107,79,40,0,True,False,False,False,False,False,False,False,False,True
27,19.4607252085518,0,12,146,55,22,0,True,True,False,False,False,True,False,False,False,False
45,11.862781438523069,0,8,47,5,46,0,False,False,False,True,False,False,True,False,False,True
39,16.24304806453953,0,19,174,51,4,0,False,True,False,False,False,False,False,False,True,False
24,21.97320900033923,0,5,75,88,23,0,False,False,False,False,True,False,False,False,False,False
38,20.858556095853096,1,5,62,68,33,0,True,True,False,False,True,False,False,False,False,False
15,9.02175321019746,1,10,82,38,13,0,True,False,False,True,True,False,False,False,False,False
39,19.414873620109496,0,0,118,62,34,1,True,False,False,True,True,False,False,False,False,False
42,12.398847356273787,0,13,131,42,34,0,False,False,False,True,False,False,True,False,False,False
32,6.690032922589309,0,13,95,38,2,0,False,False,False,True,False,True,False,False,True,False
20,9.222952147731837,1,8,145,16,11,0,False,False,False,True,False,False,False,True,True,False
16,13.841852259875177,1,17,29,52,1,0,True,False,False,False,False,False,False,True,False,False
17,14.848121621022065,0,8,17,95,22,0,False,True,False,False,False,False,False,True,False,True
22,21.45623247955976,1,13,12,40,11,1,False,False,False,False,False,False,False,False,False,False
45,1.729007485087763,1,10,124,54,25,0,False,True,False,False,False,False,False,False,False,False
33,8.330012884691548,0,16,55,18,38,0,False,False,True,False,True,False,False,False,False,True
20,5.640190586500581,0,19,20,67,36,0,False,False,False,False,False,False,False,False,False,False
28,2.453955802845564,1,18,62,64,47,0,True,False,False,False,False,False,True,False,False,False
17,4.047938339695318,0,10,66,52,13,0,False,False,True,False,False,True,False,False,False,False
15,8.00933954501566,0,15,130,21,0,0,True,True,False,False,False,True,False,False,True,False
44,14.71069962912146,0,16,35,52,32,0,False,True,False,False,False,False,False,False,False,False
33,17.567632897732047,0,4,135,98,30,0,False,False,True,False,True,False,False,False,False,False
33,11.925030954506052,0,1,178,84,18,1,False,True,False,False,False,True,False,False,False,False
23,2.1493861537222534,0,4,171,96,49,0,True,False,False,True,False,False,False,True,False,True
21,18.53782687688057,0,16,114,48,20,0,True,True,False,False,False,False,True,False,False,False
21,12.386563218193256,0,7,91,21,22,0,True,False,True,False,False,False,False,False,False,True
23,18.543424488681797,0,13,91,34,49,0,False,False,False,False,False,False,False,False,False,True
18,6.0671099967827,0,11,10,84,21,1,True,False,False,False,False,False,False,False,False,True
39,6.536653569125864,0,13,61,18,17,0,True,False,False,True,False,False,True,False,False,False
26,5.006722838033925,0,1,105,2,47,1,False,False,False,False,False,False,True,False,False,False
20,4.805271046289674,0,2,47,47,10,0,True,False,False,True,False,False,False,False,False,True
32,11.760657734901647,0,4,53,24,47,1,False,False,True,False,False,False,True,False,False,False
35,12.931863371771431,0,9,35,78,4,1,True,False,True,False,False,False,False,True,True,False
29,3.8175997958727894,0,4,71,15,49,1,True,False,True,False,False,True,False,False,False,False
17,23.880647566945687,0,1,46,10,33,1,False,False,False,True,True,False,False,False,False,False
16,11.575482122875876,0,15,43,87,6,0,False,True,False,False,False,False,True,False,False,True
18,8.481693332940228,0,7,17,88,25,1,True,True,False,False,False,False,False,True,False,False
46,20.400412898007698,0,13,168,77,6,0,True,True,False,False,False,False,False,True,False,True
16,19.542650940424487,0,4,19,89,26,1,False,True,False,False,False,False,False,False,True,False
43,5.613427032687447,0,2,129,24,8,1,True,False,True,False,True,False,False,False,True,False
16,20.23177686707295,0,18,91,15,8,0,True,False,False,False,False,True,False,False,False,False
48,6.801882584361556,0,6,84,93,39,0,False,True,False,False,False,False,True,False,False,True
41,1.6234825973106002,0,6,63,26,29,0,False,True,False,False,False,False,True,False,False,True
32,0.8051091718906003,0,11,70,70,2,0,False,False,False,False,False,False,False,False,False,False
33,12.496868396009708,0,7,111,3,30,0,True,True,False,False,False,False,False,True,False,True
41,8.149067775984866,1,4,140,93,12,0,True,False,False,False,True,False,False,False,True,False
34,18.335502165728514,0,10,61,64,3,0,False,False,False,False,False,True,False,False,False,False
35,12.859352045072349,0,15,64,62,11,0,True,False,True,False,False,False,False,True,False,False
37,18.694401377742075,0,14,16,85,30,0,True,False,False,False,False,True,False,False,False,False
44,16.487659197611023,0,1,57,67,18,1,False,False,False,True,False,True,False,False,False,False
39,23.656602701790767,0,13,159,6,15,0,False,True,False,False,True,False,False,False,False,False
45,11.55680250671574,0,11,52,88,44,0,True,True,False,False,False,False,False,True,False,False
41,8.125267574954707,1,7,125,66,14,0,True,False,False,True,True,False,False,False,False,False
48,4.374265510005308,0,10,36,14,2,0,True,True,False,False,False,False,False,False,False,False
22,15.787492152264662,0,9,114,19,13,0,False,False,True,False,False,False,False,False,True,False
33,12.939895750425652,0,7,75,22,37,0,False,False,False,True,False,False,False,False,False,False
40,16.984154702798207,0,9,57,33,39,0,True,False,False,True,False,True,False,False,True,False
42,18.784697087768972,0,19,162,89,12,0,True,False,True,False,False,False,False,True,True,False
18,15.637991456440377,0,19,36,91,18,0,False,False,False,True,False,False,True,False,False,False
45,19.642403013215585,0,4,159,7,21,0,False,False,False,False,False,False,True,False,False,True
30,5.092365301486779,0,14,142,1,32,0,False,False,False,True,False,False,False,False,False,False
24,21.618507710179973,0,2,76,39,30,1,False,True,False,False,False,False,False,False,False,True
24,5.739918831559175,0,2,55,37,36,1,False,True,False,False,False,False,True,False,False,False
23,7.976478978272384,1,16,16,50,23,1,True,True,False,False,False,False,False,False,False,False
33,3.013622552327985,1,2,52,40,19,1,True,False,True,False,False,False,False,False,False,False
33,4.241039138763966,0,7,16,20,17,1,True,False,False,True,False,False,False,False,False,True
26,16.91246043292663,0,8,126,50,12,0,False,False,False,False,False,False,False,False,False,False
27,3.5248864397864734,1,14,156,29,35,0,True,False,False,False,False,True,False,False,False,True
39,23.700001475324783,0,19,122,3,30,0,True,True,False,False,False,False,False,False,False,False
39,22.637562158307897,0,8,164,11,46,0,True,False,True,False,False,False,True,False,True,False
42,1.6421512850984596,0,4,64,66,41,0,True,True,False,False,False,False,False,True,False,False
44,18.944826513630776,0,4,10,40,42,1,True,False,False,False,True,False,False,False,False,True
19,9.07361993806096,0,1,134,11,21,1,True,True,False,False,False,False,True,False,False,False
31,19.372591056023545,0,13,25,65,46,0,False,False,False,True,False,False,False,True,False,False
32,1.591095464558319,1,7,178,13,43,0,True,True,False,False,False,False,True,False,False,True
35,14.98367582580881,0,19,11,97,35,0,True,False,False,True,False,False,False,False,True,False
36,17.210906515822906,0,18,158,87,3,0,True,True,False,False,False,False,True,False,False,False
20,20.32094074929995,0,1,156,70,35,1,False,False,False,False,False,False,False,False,False,False
30,21.327008187680978,0,3,89,1,11,1,True,True,False,False,True,False,False,False,True,False
16,0.2656739194165558,0,2,17,37,21,1,True,True,False,False,False,False,True,False,False,True
15,17.93280606276997,0,9,178,25,38,0,False,True,False,False,False,False,True,False,False,False
44,3.514984716128459,0,18,84,99,22,0,False,True,False,False,True,False,False,False,False,False
37,12.836559831251291,1,14,63,81,48,1,False,True,False,False,False,True,False,False,True,False
15,8.909821262640273,0,3,57,99,22,0,True,False,False,True,False,False,False,True,True,False
33,5.3773212147785445,0,16,152,95,9,0,True,False,False,False,True,False,False,False,False,True
17,7.274243960152627,1,1,78,66,9,0,False,False,False,False,False,False,True,False,False,False
16,6.260606746994845,0,16,33,88,9,0,False,True,False,False,False,False,False,False,False,True
31,5.443999123217953,0,19,128,47,37,0,False,False,False,True,False,False,False,True,True,False
42,15.62904294088682,1,9,28,54,37,0,False,True,False,False,True,False,False,False,True,False
32,8.300001442796908,0,7,32,91,14,1,False,True,False,False,False,False,True,False,False,False
47,21.45678260651541,0,1,165,36,47,1,False,True,False,False,False,True,False,False,False,False
29,12.966689819203475,0,13,126,44,25,1,True,False,False,True,False,False,False,True,False,False
36,12.438756404019031,0,17,99,14,35,0,False,False,False,False,False,False,False,True,True,False
41,22.180981489148145,0,14,69,79,20,0,False,True,False,False,False,False,True,False,True,False
46,21.068268905354937,0,10,114,81,26,0,True,False,False,False,True,False,False,False,False,False
33,0.6853541047055289,0,7,21,56,40,1,True,True,False,False,False,False,False,True,False,True
42,14.609732609188264,1,12,104,56,3,0,True,False,False,False,True,False,False,False,False,True
42,14.570132144552469,1,6,90,12,41,0,False,False,False,False,False,False,True,False,False,False
24,22.18408143916868,0,6,164,7,23,0,False,False,False,True,False,False,False,True,True,False
34,17.120482352141323,0,0,55,31,29,1,False,False,False,False,False,False,False,True,False,True
39,10.74059331543246,0,14,51,74,6,0,False,False,False,False,False,False,False,True,False,True
35,1.2962113372779005,1,14,65,3,43,0,True,True,False,False,False,False,False,False,False,False
28,2.0590570121484006,0,12,64,18,18,0,False,True,False,False,False,True,False,False,False,True
36,11.187000315180462,0,3,15,83,9,1,True,False,False,True,False,False,True,False,False,True
40,23.604567231888694,0,9,100,27,40,0,False,True,False,False,False,False,True,False,True,False
25,23.792051213440985,1,15,178,18,20,0,True,False,False,True,False,False,False,False,False,True
21,11.458492704723968,0,18,90,75,24,0,True,False,False,False,False,False,False,True,False,True
31,21.216145617494423,0,4,71,6,28,1,True,True,False,False,True,False,False,False,False,False
32,5.101094463410264,0,14,65,46,35,0,True,False,False,True,False,False,False,False,False,False
21,7.522209895627511,0,5,30,70,38,1,False,False,False,True,False,False,False,True,False,False
34,9.165483953499358,0,11,168,69,16,0,True,True,False,False,False,False,False,False,False,False
25,16.776689883008288,0,2,133,1,38,1,True,True,False,False,False,True,False,False,False,True
30,19.783214054035028,0,8,165,95,26,0,False,False,False,True,False,False,False,False,True,False
41,9.409252157100113,1,18,19,92,49,0,True,False,False,True,False,False,False,False,False,False
25,11.18267093425992,0,15,37,12,38,0,False,False,False,False,False,False,False,True,True,False
30,1.7867719222136165,1,15,56,52,8,0,False,False,False,True,False,False,False,True,False,False
37,6.680892748375835,0,7,101,77,38,0,True,False,False,False,False,False,True,False,False,False
26,19.315710491180507,0,1,38,68,13,0,True,False,False,False,False,True,False,False,False,True
17,0.9967962484874242,1,2,146,64,31,0,False,False,False,False,False,True,False,False,False,True
16,18.125583717767327,0,14,167,87,30,0,False,False,True,False,False,False,True,False,False,True
38,12.176311457916071,0,12,95,67,24,0,True,False,False,True,False,False,True,False,False,True
43,6.495026880498187,0,11,61,41,29,0,True,True,False,False,False,False,True,False,False,False
48,11.22681505113512,0,15,153,95,47,0,False,True,False,False,False,False,False,True,False,False
34,10.822376003570236,0,11,39,96,47,0,True,False,False,True,False,True,False,False,False,False
32,23.41605904954315,0,15,59,46,35,0,True,True,False,False,False,False,False,False,False,False
28,16.87986841075797,1,7,125,82,47,0,False,True,False,False,False,False,False,True,False,False
32,9.909688751658376,0,6,10,5,1,1,False,False,False,True,False,False,False,False,False,True
16,22.420264383914425,0,6,148,44,4,0,True,False,False,False,True,False,False,False,True,False
15,22.063768042165844,0,16,23,41,10,0,True,False,False,True,False,False,False,True,False,True
34,12.272374639436684,0,1,111,3,15,1,False,False,False,False,True,False,False,False,False,True
48,22.52552202099788,0,2,146,55,37,0,True,False,False,True,False,False,False,False,False,False
25,14.748797360489387,0,19,93,19,36,0,True,False,False,True,False,True,False,False,False,False
41,17.477197615378103,0,0,164,1,38,1,False,False,True,False,False,False,False,True,False,True
37,11.19225413298694,0,11,14,18,8,1,False,False,False,True,False,True,False,False,False,False
17,14.983268836219894,0,3,157,59,38,0,True,False,False,False,True,False,False,False,False,True
